PB_ID;Product_Description;Name;Ookinete;Oocyst;Sporozoite;Liver;Merozoite;Ring;Trophozoite;Schizont;Female;Male;Further_Information
PBANKA_1104300;centrosomal protein CEP120, putative;CEP120;2,64;4,31;0,07;4,31;0,16;1,24;4,55;0,62;1,32;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104300"">PBANKA_1104300</a>"
PBANKA_1104400;conserved Plasmodium protein, unknown function;N/A;6,59;4,41;2,12;3,94;0,3;0,95;6,53;2,69;4,83;4,87;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104400"">PBANKA_1104400</a>"
PBANKA_1104500;conserved protein, unknown function;N/A;2,4;1,4;1,15;5,41;0,2;0,5;5,22;1,98;5,16;3,21;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104500"">PBANKA_1104500</a>"
PBANKA_1104600;MMS19-like protein, putative;N/A;2,73;3,53;1,61;2,58;2,26;1,03;3,39;3,53;2,09;2,26;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104600"">PBANKA_1104600</a>"
PBANKA_1104700;trafficking protein particle complex subunit 8, putative;TRS85;0,85;2,77;1,82;1,67;0,11;0,47;2,09;0,32;1,64;1,77;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104700"">PBANKA_1104700</a>"
PBANKA_1104800;actin-like protein, putative;ALP2b;2,73;2,31;0,1;1,92;0,1;0,22;2,13;0,74;0,7;1,12;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104800"">PBANKA_1104800</a>"
PBANKA_1104900;UDP-N-acetylglucosamine transporter, putative;N/A;5,34;4,16;0,25;1,7;0,39;0,46;3,46;1,09;0,51;4,47;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1104900"">PBANKA_1104900</a>"
PBANKA_1105000;conserved protein, unknown function;N/A;0,09;3,67;0;3,69;0;0,82;4,1;0,25;0,13;0,61;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105000"">PBANKA_1105000</a>"
PBANKA_1105100;DNA mismatch repair protein MSH6, putative;MSH6;0,73;3,31;0,4;4,24;0,06;0,45;5,03;0,63;2,23;5,98;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105100"">PBANKA_1105100</a>"
PBANKA_1105200;conserved protein, unknown function;N/A;0,94;3,44;0,26;1,12;0,07;0,06;1,76;0,05;2,26;2,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105200"">PBANKA_1105200</a>"
PBANKA_1105300;conserved Plasmodium protein, unknown function;N/A;1,63;2,9;1,51;1,73;0,07;0,34;1,38;0,12;3,64;1,9;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105300"">PBANKA_1105300</a>"
PBANKA_1105400;small ubiquitin-related modifier, putative;SUMO;2,3;6,66;0,74;4,64;0,26;2,65;7,62;1,14;2,48;4,33;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105400"">PBANKA_1105400</a>"
PBANKA_1105500;mediator of RNA polymerase II transcription subunit 11, putative;MED11;3,28;6,58;2,13;4,97;0,03;1,57;2,44;0,29;5,11;3,93;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105500"">PBANKA_1105500</a>"
PBANKA_1105600;conserved Plasmodium protein, unknown function;N/A;3,82;4,76;1,22;1,79;0,03;0,29;2,5;0,68;2,5;1,79;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105600"">PBANKA_1105600</a>"
PBANKA_1105700;60S ribosomal subunit protein L24, putative;N/A;3,95;7,59;0,76;4,44;1,27;3,12;1,68;2,52;4,49;0,5;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105700"">PBANKA_1105700</a>"
PBANKA_1105800;TATA-box binding protein, putative;TBP;2,74;2,96;0,33;0,95;0,38;0,12;0,63;1,34;1,1;0,63;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105800"">PBANKA_1105800</a>"
PBANKA_1105900;conserved protein, unknown function;N/A;6,42;6,13;1,38;2,59;0,11;0,69;2,07;1,21;1,8;3,13;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1105900"">PBANKA_1105900</a>"
PBANKA_1106000;conserved Plasmodium protein, unknown function;N/A;5,31;3,78;0,25;2,66;0,08;0,15;0,36;0,69;9,78;2,62;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106000"">PBANKA_1106000</a>"
PBANKA_1106100;conserved Plasmodium protein, unknown function;N/A;2,2;4,24;3;7,22;0,07;1,25;5,11;0,37;4,33;5,09;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106100"">PBANKA_1106100</a>"
PBANKA_1106200;histone deacetylase, putative;N/A;0,28;1,06;0;2,08;0,02;0,26;1,85;0,13;0,84;0,1;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106200"">PBANKA_1106200</a>"
PBANKA_1106300;GTPase-activating protein, putative;N/A;0,69;1,57;0;1,04;0,02;0,29;2,29;0,34;0,55;0,2;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106300"">PBANKA_1106300</a>"
PBANKA_1106400;transcription factor 25, putative;TCF25;1,91;4,52;0,2;5,05;0,73;1,81;2,13;3,11;2,11;0,42;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106400"">PBANKA_1106400</a>"
PBANKA_1106500;rhomboid protease ROM4;ROM4;1,78;1,33;2,16;4,15;0,35;0,36;7,47;2,32;9,49;1,87;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106500"">PBANKA_1106500</a>"
PBANKA_1106600;conserved protein, unknown function;N/A;0,03;0,63;0,11;0,34;0;0,03;1,37;0,04;0,18;0,24;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106600"">PBANKA_1106600</a>"
PBANKA_1106700;60S ribosomal protein L4, putative;RPL4;7,34;10,75;2,7;7,82;4,87;8,81;9,78;3,45;7,19;5,26;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106700"">PBANKA_1106700</a>"
PBANKA_1106800;subtilisin-like protease 3, putative;SUB3;1,4;4,97;0,51;2,09;0,1;0,5;1,87;2,74;4,18;0,7;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106800"">PBANKA_1106800</a>"
PBANKA_1106900;PIMMS2 protein;PIMMS2;9,62;1,67;0,01;0,2;0;0,01;0,07;0,09;0,05;0,94;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1106900"">PBANKA_1106900</a>"
PBANKA_1107000;conserved Plasmodium protein, unknown function;SUB1-ProM;0,53;0,03;0;0,66;0;0,27;0,32;0,13;3,05;1,94;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107000"">PBANKA_1107000</a>"
PBANKA_1107100;subtilisin-like protease 1;SUB1;1,74;1,78;0,04;4,04;0,05;0,55;1,21;2,4;5,28;7,2;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107100"">PBANKA_1107100</a>"
PBANKA_1107200;protein CAF40, putative;CAF40;1,72;4,65;0,84;3,78;0;0,7;5,04;2,73;3,38;0,85;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107200"">PBANKA_1107200</a>"
PBANKA_1107300;nuclear protein localization protein 4, putative;NPL4;0,61;2,39;0;2,6;0,15;0,61;2,94;0,17;1,21;1,27;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107300"">PBANKA_1107300</a>"
PBANKA_1107400;conserved protein, unknown function;N/A;4,33;4,97;0,8;3,94;0,83;0,74;4,19;4,14;2,18;2,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107400"">PBANKA_1107400</a>"
PBANKA_1107500;conserved Plasmodium protein, unknown function;N/A;1,88;4,37;0,05;3,4;0;0,71;3,57;1,14;2,29;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107500"">PBANKA_1107500</a>"
PBANKA_1107600;6-cysteine protein;P38;4,83;1,48;6,12;5,54;0;0,21;6,61;3,69;3,74;0,65;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107600"">PBANKA_1107600</a>"
PBANKA_1107700;SET domain protein, putative;SET9;8,86;6,32;5,43;4,01;0,03;0,14;5,71;4,71;3,37;0,75;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107700"">PBANKA_1107700</a>"
PBANKA_1107800;longevity-assurance (LAG1) protein, putative;N/A;2,98;3,23;1,02;3,04;0;0,38;3,75;2,97;6,62;1,37;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107800"">PBANKA_1107800</a>"
PBANKA_1107900;triose phosphate transporter;TPT;1,53;4,24;0,07;1,54;0,77;0,4;6,53;1,89;6,65;3,45;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1107900"">PBANKA_1107900</a>"
PBANKA_1108000;conserved protein, unknown function;N/A;1,02;0,01;0,02;2,33;0;0,43;0,38;0,14;2,47;7,45;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108000"">PBANKA_1108000</a>"
PBANKA_1108100;guanidine nucleotide exchange factor, putative;N/A;3,89;4,21;0,34;4,41;0,12;0,54;3,44;3,42;3,29;0,79;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108100"">PBANKA_1108100</a>"
PBANKA_1108200;conserved protein, unknown function;N/A;4,34;5,81;0,12;5,23;0;0,94;3,78;3,2;2,17;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108200"">PBANKA_1108200</a>"
PBANKA_1108300;pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative;PRP5;7,98;7,01;4,74;6,02;0,09;2,24;5,48;1,04;2,39;6,8;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108300"">PBANKA_1108300</a>"
PBANKA_1108400;single-stranded DNA-binding protein, putative;SSB;0,65;5,2;0,02;3,41;0;0,49;4,46;0,55;0,84;0,17;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108400"">PBANKA_1108400</a>"
PBANKA_1108500;conserved Plasmodium protein, unknown function;N/A;4,39;0,74;0,14;3,61;0,57;0,86;3,96;6,24;8,44;0,72;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108500"">PBANKA_1108500</a>"
PBANKA_1108600;alpha-soluble NSF attachment protein, putative;N/A;3,28;5,89;0,75;5,69;0;1,02;5,01;3,19;4,85;0,58;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108600"">PBANKA_1108600</a>"
PBANKA_1108700;structural maintenance of chromosomes protein 4, putative;SMC4;3,03;3,04;0,53;6,61;0,39;1,01;6,34;0,77;4,92;8,96;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108700"">PBANKA_1108700</a>"
PBANKA_1108800;leucine-rich repeat protein;LRR2;3,47;0,96;0,31;1,41;0;0,31;1,4;0,04;0,43;5,49;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108800"">PBANKA_1108800</a>"
PBANKA_1108900;conserved Plasmodium protein, unknown function;N/A;1,62;4,95;0,44;2,36;0;0,79;3,96;0,47;1,65;3,69;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1108900"">PBANKA_1108900</a>"
PBANKA_1109000;RNA polymerase I, putative;N/A;3,97;8,19;1,24;6,37;1;3,69;5,28;0,84;5,87;1,16;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109000"">PBANKA_1109000</a>"
PBANKA_1109100;ERCC4 domain-containing protein, putative;N/A;1,96;1,97;0,26;3,49;0;0,14;3,93;0,13;0,35;0,07;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109100"">PBANKA_1109100</a>"
PBANKA_1109200;asparagine--tRNA ligase, putative;N/A;0,98;3,46;0,73;3,08;0,06;0,62;1,33;0;1,7;0,04;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109200"">PBANKA_1109200</a>"
PBANKA_1109300;conserved Plasmodium protein, unknown function;N/A;1,9;2,47;0,09;2,21;0,33;0,37;0,75;0,27;9,73;2,62;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109300"">PBANKA_1109300</a>"
PBANKA_1109400;phosphatidylinositol 4-kinase, putative;PI4K;1,33;5,55;0,02;5,3;0,07;1,58;5,62;0,28;4,01;2,16;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109400"">PBANKA_1109400</a>"
PBANKA_1109500;conserved protein, unknown function;N/A;0,27;1,85;0;0,94;0;0,41;1,29;0,05;0,52;0,68;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109500"">PBANKA_1109500</a>"
PBANKA_1109600;conserved Plasmodium protein, unknown function;N/A;1,06;0,32;0,05;1,07;0,06;0,44;0,85;0,31;4,19;7,72;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109600"">PBANKA_1109600</a>"
PBANKA_1109700;conserved protein, unknown function;N/A;0,74;1,37;1,97;4,4;0;0,59;7,06;1,26;3,13;3,95;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109700"">PBANKA_1109700</a>"
PBANKA_1109800;peptidyl-prolyl cis-trans isomerase, putative;CYP87;0,35;3,19;0,07;2,96;0,14;0,77;1,79;0,27;0,44;0,63;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109800"">PBANKA_1109800</a>"
PBANKA_1109900;stripes inner membrane complex protein, putative;SIP;6,66;0,13;0,28;0,27;0;0;0,2;0,52;7,73;0,35;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1109900"">PBANKA_1109900</a>"
PBANKA_1110000;PDCD2 domain-containing protein, putative;N/A;4,68;1,89;0,21;0,82;0,04;0,31;0,32;0,04;0,65;0,11;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110000"">PBANKA_1110000</a>"
PBANKA_1110100;topoisomerase I, putative;N/A;0,34;3,24;1,74;5,5;0,16;0,65;5,09;1,27;3,08;3,92;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110100"">PBANKA_1110100</a>"
PBANKA_1110121;tRNA Leucine;N/A;0,08;0,47;0,02;0,02;0,02;0,04;0,08;0,02;0,11;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110121"">PBANKA_1110121</a>"
PBANKA_1110200;conserved Plasmodium protein, unknown function;N/A;2,14;0,15;0,22;0,37;0,12;0,19;0,62;0,22;8,84;1,73;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110200"">PBANKA_1110200</a>"
PBANKA_1110300;WD repeat-containing protein, putative;N/A;0,46;0,95;0,23;0,58;0,12;0,17;0,61;0,11;1,12;5,66;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110300"">PBANKA_1110300</a>"
PBANKA_1110350;small nucleolar RNA snoR04;N/A;1,45;2,17;1,82;1,91;0,5;1,15;1,05;0,64;0,55;0,44;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110350"">PBANKA_1110350</a>"
PBANKA_1110500;translationally-controlled tumor protein homolog;TCTP;1,99;7,43;0,27;4,68;0,31;3,81;8;0,97;4,34;0,24;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110500"">PBANKA_1110500</a>"
PBANKA_1110600;conserved Plasmodium protein, unknown function;N/A;0,94;2,1;0,01;3,22;0,06;0,24;0,34;0,04;6,6;0,09;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110600"">PBANKA_1110600</a>"
PBANKA_1110700;stearoyl-CoA desaturase, putative;SCD;1,73;2,23;0,93;8,03;0,03;0,39;6,71;0,7;7,11;1,94;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110700"">PBANKA_1110700</a>"
PBANKA_1110800;MORN repeat protein, putative;N/A;2,21;2,58;1,67;2,76;0,03;0,7;2,96;1,44;1,3;0,31;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110800"">PBANKA_1110800</a>"
PBANKA_1110900;conserved Plasmodium protein, unknown function;N/A;2,22;2,26;6,68;1,17;0;0,07;0,54;0,18;0,48;0,57;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1110900"">PBANKA_1110900</a>"
PBANKA_1111000;RNA pseudouridylate synthase, putative;N/A;5,49;7,77;6,29;7,11;2,99;4,18;8,09;6,76;5;4,66;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111000"">PBANKA_1111000</a>"
PBANKA_1111200;apical rhoptry neck protein, putative;ARNP;1,44;1,16;0,82;1,06;0,03;0,09;0,3;2,7;0,99;0,45;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111200"">PBANKA_1111200</a>"
PBANKA_1111300;EKC/KEOPS complex subunit CGI121, putative;CGI121;2,9;3,66;0,41;2,52;0;0,54;1,88;0,73;1,68;0,92;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111300"">PBANKA_1111300</a>"
PBANKA_1111400;inositol-3-phosphate synthase, putative;INO1;0,95;3,93;0,08;4,83;0,07;1,48;4,19;0,67;2,61;0,83;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111400"">PBANKA_1111400</a>"
PBANKA_1111500;conserved Plasmodium protein, unknown function;N/A;0,46;2,69;0;1,79;0,1;0,25;1,74;1,01;1,39;0,63;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111500"">PBANKA_1111500</a>"
PBANKA_1111600;prefoldin subunit 6, putative;N/A;1,35;5,16;0,04;3,91;0,1;1,75;3,37;1,94;4,69;2,15;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111600"">PBANKA_1111600</a>"
PBANKA_1111700;conserved protein, unknown function;N/A;0,86;2,87;0,03;2,06;0;1,17;1,33;0,47;2,58;1,31;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111700"">PBANKA_1111700</a>"
PBANKA_1111800;glutathione synthetase;GS;0,63;1,57;0,01;1,31;0;0,13;1,39;0,04;0,17;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111800"">PBANKA_1111800</a>"
PBANKA_1111900;CDK-activating kinase assembly factor MAT1, putative;MAT1;3,22;5,52;0,85;3,29;0;1,26;4,04;0,43;3,8;0,12;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1111900"">PBANKA_1111900</a>"
PBANKA_1112000;conserved Plasmodium protein, unknown function;N/A;5,94;1,66;4,12;0,61;0;0,05;0,24;0,04;0,35;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112000"">PBANKA_1112000</a>"
PBANKA_1112100;conserved Plasmodium protein, unknown function;N/A;3,85;1,95;0,4;1,17;0;0,16;1,82;2,3;1,59;0,59;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112100"">PBANKA_1112100</a>"
PBANKA_1112200;conserved Plasmodium protein, unknown function;N/A;3,17;4,21;0,06;2,28;0,01;0,6;1,78;0,49;1,54;3,01;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112200"">PBANKA_1112200</a>"
PBANKA_1112300;ras-related protein Rab-1B, putative;RAB1b;1,87;3,46;0;1,54;0,05;0,34;7,18;1,28;3,13;1,56;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112300"">PBANKA_1112300</a>"
PBANKA_1112400;orotate phosphoribosyltransferase, putative;OPRT;1,05;2,27;0,08;1,45;0,15;1,51;1,07;0,12;0,31;1,53;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112400"">PBANKA_1112400</a>"
PBANKA_1112500;conserved Plasmodium protein, unknown function;N/A;5,62;4,7;0,5;2,21;0,01;1,29;2,84;0,89;3,12;4,51;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112500"">PBANKA_1112500</a>"
PBANKA_1112600;AKAP-like protein, putative;AKAL;1,17;2,12;0,01;1,05;0;0,75;0,8;0,08;1,69;0,18;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112600"">PBANKA_1112600</a>"
PBANKA_1112700;conserved protein, unknown function;N/A;0,78;0,54;0;0,38;0;0,19;0,44;0,18;4,97;0,06;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112700"">PBANKA_1112700</a>"
PBANKA_1112800;conserved protein, unknown function;N/A;0,92;3;0;3,37;0,02;0,19;3,75;3,47;4,84;0,32;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112800"">PBANKA_1112800</a>"
PBANKA_1112900;conserved Plasmodium protein, unknown function;N/A;4,91;4,5;0,57;3,02;0;0,6;3,85;2,4;1,36;3,36;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1112900"">PBANKA_1112900</a>"
PBANKA_1113000;purine nucleoside phosphorylase, putative;PNP;1,75;8,91;0,08;4,69;0,34;6,63;3,55;0,51;7,04;0,6;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113000"">PBANKA_1113000</a>"
PBANKA_1113100;GTP-binding protein, putative;N/A;4,3;4,31;0,81;2,32;0;0,52;0,22;0,43;1,14;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113100"">PBANKA_1113100</a>"
PBANKA_1113200;mitochondrial import inner membrane translocase subunit TIM16, putative;PAM16;3,77;3,53;1,37;1,3;0;0,53;1,56;0,58;2,32;0,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113200"">PBANKA_1113200</a>"
PBANKA_1113300;deoxyribodipyrimidine photo-lyase, putative;N/A;2,3;3,88;2,85;5,48;0,03;0,54;6,43;0,59;3,65;0,08;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113300"">PBANKA_1113300</a>"
PBANKA_1113400;secreted ookinete protein;PSOP12;3,33;0,44;1,37;0,77;0,11;0,1;0,78;0,34;8,77;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113400"">PBANKA_1113400</a>"
PBANKA_1113500;ras-related protein Rab-1A, putative;RAB1a;1,21;3,66;0,01;3,82;0,03;0,51;6,68;1,05;6,82;0,03;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113500"">PBANKA_1113500</a>"
PBANKA_1113600;conserved protein, unknown function;N/A;3,67;3,25;0,17;2,29;0;0,54;1,53;0,1;1,91;1,67;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113600"">PBANKA_1113600</a>"
PBANKA_1113700;tubulin--tyrosine ligase, putative;N/A;7,02;2,01;0,53;0,92;0,04;0,22;0,58;0,12;5,63;6,33;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113700"">PBANKA_1113700</a>"
PBANKA_1113800;ATP-dependent DNA helicase UvrD, putative;UvrD;5,79;4,31;1,15;3,7;0,04;0,35;3,24;0,56;3,79;1,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113800"">PBANKA_1113800</a>"
PBANKA_1113900;conserved Plasmodium protein, unknown function;N/A;4,08;3,83;1,81;4,39;0,09;0,45;3,6;1,04;1,13;2,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1113900"">PBANKA_1113900</a>"
PBANKA_1114000;aspartate--tRNA ligase, putative;N/A;1,23;1,77;0,72;3,1;0;0,7;3,45;1,9;2,99;1,5;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114000"">PBANKA_1114000</a>"
PBANKA_1114051;tRNA Phenylalanine;N/A;0,54;0,12;0,89;0,01;0;0,06;0;0,08;0,08;0,01;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114051"">PBANKA_1114051</a>"
PBANKA_1114100;conserved Plasmodium protein, unknown function;N/A;4,67;0,98;1,01;1,09;0,25;0,26;0,69;0,54;9,59;1,02;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114100"">PBANKA_1114100</a>"
PBANKA_1114200;ribose-5-phosphate isomerase, putative;N/A;3,86;4,99;0,27;0,95;0,07;0,2;0,61;1,32;8,64;0,34;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114200"">PBANKA_1114200</a>"
PBANKA_1114300;MORN repeat protein, putative;N/A;1,08;1,96;0,73;3,56;0,03;0,54;2,45;0,61;1,96;5,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114300"">PBANKA_1114300</a>"
PBANKA_1114400;inositol polyphosphate multikinase, putative;N/A;3,4;2,77;2,85;1,17;0,2;0,11;2,77;0,95;1,23;2,68;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114400"">PBANKA_1114400</a>"
PBANKA_1114500;conserved Plasmodium protein, unknown function;N/A;4,24;2,32;1,5;0,95;0,05;0,16;1,81;0,55;0,7;1,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114500"">PBANKA_1114500</a>"
PBANKA_1114600;pre-mRNA-splicing factor CWC2, putative;CWC2;1,95;5,21;0,18;4,33;0,17;0,87;4,18;0,33;4,62;1,65;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114600"">PBANKA_1114600</a>"
PBANKA_1114700;rhomboid protease ROM9;ROM9;0,95;1,84;0,1;1,63;0;0,18;1,24;0,41;2,6;0,91;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114700"">PBANKA_1114700</a>"
PBANKA_1114800;conserved Plasmodium protein, unknown function;N/A;1,22;2,36;0,08;0,65;0;0,14;0,91;0,29;1,26;0,38;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114800"">PBANKA_1114800</a>"
PBANKA_1114900;phosphatidylinositol 3-kinase, putative;PI3K;2,31;4,55;1,45;3,53;0;0,71;3,15;0,7;3,22;3,7;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1114900"">PBANKA_1114900</a>"
PBANKA_1115000;conserved protein, unknown function;N/A;3,48;0,52;0;0,74;0,89;0,2;0,8;0,42;8,24;1,06;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115000"">PBANKA_1115000</a>"
PBANKA_1115100;amino acid transporter, putative;GEP1;1,35;1,95;0,04;2,49;0,06;0,5;4,52;2,46;2,77;3,61;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115100"">PBANKA_1115100</a>"
PBANKA_1115200;conserved Plasmodium protein, unknown function;GEP;6,33;1,01;0,16;3,82;0,12;0,4;0,47;3,11;7,62;7,97;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115200"">PBANKA_1115200</a>"
PBANKA_1115300;glideosome-associated protein 40, putative;GAP40;2,64;0,12;0,14;4,29;0,31;0,43;7,65;8,75;12,86;2,9;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115300"">PBANKA_1115300</a>"
PBANKA_1115400;BolA-like protein, putative;N/A;0,68;1,6;0,04;3,21;0;0,69;1,6;0,12;3,63;1,06;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115400"">PBANKA_1115400</a>"
PBANKA_1115500;NLI interacting factor-like phosphatase;NIF2;4,38;5,15;0,3;4,92;0;1,34;5,18;3,19;2,53;1,28;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1115500"">PBANKA_1115500</a>"
